"","Metro","Metro_labor_force","Artists","Graphic_Designers","Fashion_Designers","Other_Designers","Musicians","Writers","Photographers","Dancers_Chors","Actors","Producers_Dirs"
"154","Medford, OR",129037,1.42182249860058,0.567559979747985,0,1.5022170915938,0.898234862662797,1.27162980726155,0.452733637904376,0.711318454025991,2.12869173936459,1.89407369013498
"155","Memphis, TN-MS-AR",718411,0.788718936223347,0.766021135894667,0.34341120868002,0.467997970926827,1.021138607936,0.512778488577845,0.68460548538199,0.36503736063599,0.306458775757035,0.511485779923307
"156","Merced, CA",144862,0.644833794900409,0.33583538870131,0.163756905669787,0.251472780592026,0.795231260957331,0.380556272429121,0.632162622094296,0,0.376334997597718,0.462797767913068
"157","Miami-Fort Lauderdale-West Palm Beach, FL",3606747,0.999523566823664,1.15102290568025,1.36015673218484,1.2369496347252,1.10280499897121,0.73924131892183,1.07667950134417,1.21789380462192,0.741225313153492,1.18891898012763
"158","Michigan City-La Porte, IN",64366,0.834258246105947,0.682685614517672,0,0.685387805511332,0.472141582366337,0.916936597698289,0.502866421798344,1.3241498301876,0.423489423158194,0
"159","Midland, TX",102947,0.641141823353778,0.38110579667246,0,0.454499388515592,0.123571729871986,0.258300113559487,0.237724148198834,6.49586176376435,0,0
"160","Milwaukee-Waukesha-West Allis, WI",966141,1.42017816625522,0.928584859308915,0.913390578323337,1.37538671768015,0.743944876001457,0.782730890283613,1.18808960277137,1.66934035512927,0.230049391768667,0.377699651615857
"161","Minneapolis-St. Paul-Bloomington, MN-WI",2420390,1.14556402022124,1.59049181822677,1.20747864330858,1.38702265272443,0.845032657836828,1.47752843452678,1.30760329919456,0.241076542633375,0.520648784407955,0.984533265651809
"162","Mobile, AL",220134,0.4827833364698,0.456259678341836,1.40091029690451,0.810724121458515,0.651732276111538,0.486128692285475,0.806901818751555,0.357391664111671,0.23812698883233,0.188898102830792
"163","Modesto, CA",299933,0.596776238569451,0.605205978764759,0.680186957335725,0.629568744888163,0.692760944256926,0.151365961596675,0.805420123687339,0.349740582452564,0.293616715133563,0.246157823020213
"164","Monroe, LA",84322,0.358210784566675,1.02362534795293,0,0.697574717385615,1.29912552519928,0.899910664607157,0.898784627026518,0,0.0248665100731084,0.140898308079415
"165","Monroe, MI",89102,0.56499011949285,0.575355951322288,0,0.678906685392837,1.22150031971488,0.203809777376829,1.2404117875228,0,0,0.361921835237907
"166","Montgomery, AL",220698,0.197688770824588,0.637605227237261,0.687916421365283,0.334666960197799,0.659673653659719,0.214525487838521,0.361283624820132,1.27738071681099,0.114008855307324,0.41912806433358
"167","Morgantown, WV",73759,0.113752784128156,1.02128148461986,1.41511507238712,0.321708319083147,0.65155969178069,1.18706140258771,0.695702618466963,0,0.198993438586376,0
"168","Mount Vernon-Anacortes, WA",14868,2.52062387903363,0,0,0.696832029014833,0.903153075312739,1.13416236303179,0.265486690235636,0,0,2.79680488085509
"169","Muncie, IN",71440,0.775138922029075,0.117159233893362,4.91444376348298,0.0842073542124524,0.603460301871823,0.98047549824711,0.950347215835431,1.92720603342984,1.05661504823414,0.605825251787207
"170","Muskegon, MI",100388,1.63256925802621,0.255336125705854,0.330826533219025,0.602581418913341,0.950412813916857,0.193817902080964,1.6986239786657,0,0.271529667002036,0.3212332087836
"171","Myrtle Beach-Conway-North Myrtle Beach, SC-NC",279791,0.871642795173486,0.697385763986442,0,0.713114970104222,1.06342942220569,0.458971676205042,0.908547070889591,0,0.0674472901610909,0.794668854628371
"172","Napa, CA",83251,1.04142508694497,0.860853192979534,3.07743151417613,1.27259076168936,0.959288639101998,0.77904936293473,1.10000290401105,0,0.15111846313327,0.214066385999071
"173","Naples-Immokalee-Marco Island, FL",204619,2.15956822763668,0.391150112345779,0.718786367779374,1.49612706232962,0.980917988102906,0.694148824620184,0.667460311215728,0,0.389397694107666,0.439621120294818
"174","Nashville-Davidson--Murfreesboro--Franklin, TN",1349406,1.04831545474094,1.11841032304451,0.696156126190202,1.0704369416247,5.32279334544897,1.02230218420991,1.50588291859232,0.655905736753827,0.814224913695028,1.06722956228685
"175","New Haven-Milford, CT",538140,0.721356570598606,1.04595977582643,0.440817498590269,0.494352524375145,0.906179290791807,1.37754372135755,0.720296855917757,0,0.642901451840536,0.911488524411897
"176","New Orleans-Metairie, LA",745017,1.52485847067983,0.875584887632533,0.776922580299425,0.700254136921826,2.26436562259941,0.786096754541874,0.849832795911932,0.466401549577684,2.24028165056391,0.808743507583376
"177","New York-Newark-Jersey City, NY-NJ-PA",12384052,1.54155604031099,1.51628652674975,3.58933974487417,1.57869129439881,1.29865405138484,1.75443174028037,1.32677481370787,1.57974267265455,2.73374447249272,2.70876732530587
"178","Niles-Benton Harbor, MI",92113,0.844072340876027,0.318027801099696,1.75122555459197,1.22635084932451,0.859324931825714,0.922369225331058,0.788482759564788,0.711753105674178,0.0910531135620224,0.285600792466121
"179","North Port-Sarasota-Bradenton, FL",468245,1.56847417864862,1.31492596327981,0.942310208044813,1.64876133448727,2.05270280754955,0.62745052796499,1.59325012519094,3.29037208051275,1.01650248643619,0.402344868867439
"180","Norwich-New London, CT",172362,0.645798969338648,1.31718322502,0.412889491926354,1.58997864173749,0.582246834591234,0.440249399873549,1.77711487548798,0,0.498767410205094,0.571130174337897
"181","Not in identifiable area",39968897,0.779252956154466,0.637559467835463,0.407863730932349,0.585121306789562,0.676877506554978,0.634710388796209,0.735768301884256,0.578212206421292,0.341938442660129,0.381798722715554
"182","Ocala, FL",187014,0.472572846065844,0.59860127892803,0,1.22415219320546,1.86308691845999,0.436969235069224,0.713407854664957,1.4022846166162,0,0.521846004040694
"183","Ocean City, NJ",63902,0.402651365953489,0.376566227181586,0,0.345182243822904,0.67464561305942,0.274033557614682,0.988327403943148,0,0,0.610888601919604
"184","Odessa, TX",93447,0.580620234384082,0.699749563032872,0,0.797550997321764,0.204201400929908,0.215154664561094,1.80789711308146,0,0,0
"185","Ogden-Clearfield, UT",373370,1.13707248892021,0.945719490184957,0.304969155989652,1.01327183219347,0.338823814721846,0.700035496183751,0.89015979992408,0.22827283383736,0.758141177443091,0.693232732722249
"186","Oklahoma City, OK",880832,0.940476115481523,0.660403991929511,0.0646356704637527,0.600629686752993,1.08558798815292,0.769445106976072,0.912388905128575,0.841076807154498,0.330885284448641,0.543381266113341
"187","Olympia-Tumwater, WA",178820,1.33253708515852,0.272060094385691,0,0.626105731385408,0.545410271274693,0.46061923113954,1.07720667816052,0.549952861729383,0,1.8128668753652
"188","Omaha-Council Bluffs, NE-IA",661963,0.787531606791927,1.00677795839245,0.078839355541172,0.548295993720548,0.654465978918891,0.828878897802032,0.836006403199826,0.604152277876694,0.950261810275488,0.516642312868866
"189","Orlando-Kissimmee-Sanford, FL",1589154,1.06157613754229,0.987865904739831,0.623970987034558,0.91504417507203,1.07713086318493,0.674623248993564,1.97070453713734,0.416682907768506,2.69693601420266,1.23197033488275
"190","Oshkosh-Neenah, WI",110359,0.440958066910267,0.720499722349306,1.33271729345724,0.917600908366781,0.307392875376577,0.916792976389235,0.715348292467935,0,0,0
"191","Owensboro, KY",52108,0.161017340993871,1.17457145893264,0,0.096206810613495,1.30204845066722,0,0.621161819787215,0,0,0
"192","Oxnard-Thousand Oaks-Ventura, CA",500214,0.948256450322374,1.25703280427837,0.872601752034362,1.59550232980629,1.22496469341554,1.1798858298138,1.12527582463982,1.37620697369753,2.96359810142447,1.70332104179524
"193","Palm Bay-Melbourne-Titusville, FL",350599,1.27952710776242,1.0787619276107,0.0270647125281438,0.972318304234935,1.22561261600858,0.606760927227025,0.790354162310005,1.86999146668888,0.741594924502624,0.363077408761426
"194","Panama City, FL",23480,0.929078286700277,0,0,0.88249562243548,1.7758825327294,0.276220777315499,1.71473647045652,0,0,0
"195","Parkersburg-Vienna, WV",41080,0.639960573534415,0.343820142210669,0,0.439321328013943,0,0,0,12.4484266752466,0,1.38408578726084
"196","Pensacola-Ferry Pass-Brent, FL",306024,0.935837124214317,0.606835322273813,0.573627987450696,1.04732647623773,1.75516690504664,0.523474946830274,1.06025818980474,2.61369339868827,0.0822207616024093,0.421508892941312
"197","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",3898244,1.01130620571001,1.0759572572417,0.794745830355734,0.984047730669298,0.835417883547986,1.0954063110828,0.95424867157188,1.49850771312063,0.718071984791998,0.795459669004993
"198","Phoenix-Mesa-Scottsdale, AZ",2877909,0.606017058979465,0.913936870168814,0.3725765163822,0.942737868572932,0.615164109354784,0.704926963537723,1.1842142770114,1.28029354536598,0.526036496859946,0.675269394166981
"199","Pittsburgh, PA",1446144,0.862152961551537,1.04612777996765,0.620060919558059,0.837058611661386,0.853771555209138,1.00952805041747,1.16822779423158,1.00191535247357,0.671313201371433,0.566284161001694
"200","Pittsfield, MA",82112,1.44415905117874,1.11488328604133,0,0.805893258406976,1.87633413628719,0.726667325513748,1.42291968127112,1.51704082550217,1.25125315735638,1.4055649515354
"201","Port St. Lucie, FL",270093,0.919507841719171,0.464831872873888,0.140527316852413,0.784503511763734,0.884430453336528,0.941298082414659,0.818408260057509,0,1.06356239942055,0.191661616862715
"202","Portland-South Portland, ME",365821,1.46481464197322,1.01957430892443,0.687371201797736,0.807611687483593,1.30405364322285,1.52292658112165,0.841630132258751,3.45890770836894,0.212074683815942,0.770172650489416
"203","Portland-Vancouver-Hillsboro, OR-WA",1595549,1.58668311250051,1.58454521178639,1.42432620048855,1.76368454094535,1.15741626238988,1.88243101877065,1.39776321654129,1.35598252147559,0.780606270478987,1.090872906512
"204","Prescott, AZ",130421,1.35526852629803,0.910492384729352,0,0.812326646026338,0.791162413248541,0.8801975921762,0.272389454104868,0,0.900318631919246,0.455479835834429
"205","Providence-Warwick, RI-MA",1066638,0.908797883356459,1.2510981825893,0.262433369011617,1.31880576463421,0.964727458414575,0.926664126862601,1.03322205474606,1.13096995826378,0.835463757632367,0.662745199838566
"206","Provo-Orem, UT",396503,1.44316155849386,2.40512790653698,0.263245101863546,1.17499294507272,0.427784535472414,1.38054448277933,2.08262227095529,0.264559769072983,0.840826485850443,0.999514374331597
"207","Pueblo, CO",86624,1.19459114243481,0.597853735154835,0,0.343376631097519,0.726126169734006,1.08563591896974,0.865786226658263,0,0,0.901297641297251
"208","Punta Gorda, FL",94994,0.89502096545418,0.490108029567276,0,0.868999928697009,0.334793220496331,0.314062506224524,0.598358717288435,2.62263419297292,0.154510358935222,0.812950042846608
"209","Racine, WI",117163,0.29122264871733,1.53591062785051,0,1.01834912729499,1.15213455003812,0.570165817443131,0.92311410108654,0,0,0
"210","Raleigh, NC",909104,1.1345748281615,1.07373239743416,0.438379072363005,1.34918485812655,0.813941944929816,1.16571643432822,0.922223637618951,0.591358143125888,0.345966005382988,0.58995943483186
"211","Reading, PA",266283,0.726805915801358,0.599175965783877,0,0.63633158585318,0.992632470654475,0.672233384398383,0.468423793818534,0,0.0393715307095204,0.860476401354293
"212","Redding, CA",99078,1.14040715672551,1.30412045959208,0.191543251734082,0.532965158102225,0.720451017485814,0.399307106454958,1.52985157795131,1.52195181365006,1.01582697868813,0.907919356603943
"213","Reno, NV",304839,1.37985390902313,0.681267960449757,0.451348044840041,0.880367455918423,0.711751127401192,0.799966411159444,0.758791388473304,3.78523142801346,0.474607174621818,0.952081703031147
"214","Richmond, VA",832950,1.16107923118198,1.02054561068195,1.30436953167232,1.02515830605516,1.06823576470446,1.15627718581924,0.59046534769045,1.03110444934372,0.677156550791126,1.08504891372095
"215","Riverside-San Bernardino-Ontario, CA",2541550,0.857004465987467,0.912013103983138,1.10511416250154,0.777549746002243,0.856748508112499,0.624438608105184,1.15674149674151,0.361143394197052,1.37445990625123,0.64309667778207
"216","Roanoke, VA",192667,0.592254853302941,0.521304987528231,0.29550035494365,0.603657876589107,1.162819332901,1.02670798562661,1.06125006627982,0,0.794458583743344,0.585818317468938
"217","Rochester, NY",679255,0.881946869087335,1.2260500682358,0.649582326763798,0.726719166141404,1.34948309553567,0.994922633344675,1.34818796713788,1.19684838743148,0.892114781973135,0.750862247973076
"218","Rockford, IL",199762,0.411614109411123,1.10247107707951,0,0.660850436199731,0.983540470739771,0.350643113278669,0.699496732656811,0,1.21758937153522,0.208162187846304
"219","Rocky Mount, NC",80929,0.200437796530087,0.00646388784408386,0.703495247512365,0.499689425695122,0.305649849888722,0.208364443074258,0.312155582136317,0,0,0.220208339418609
"220","Sacramento--Roseville--Arden-Arcade, CA",1401470,0.844135883205292,0.866341903882277,1.19840483430604,0.891642215605427,0.920825386756204,1.02736225178111,1.17166870638412,0.346177001498387,0.926110013640031,0.967029564507994
"221","Saginaw, MI",103543,0.513202374812604,0.560789949161785,1.09970093363971,0.387328509890422,0.675732437858886,0.0375824373527979,0.518457868728536,0,0,0.377012482155882
"222","Salem, OR",57158,0.743742097277322,0.887754120077411,1.41109415576236,0.356674264010087,0.79134026928126,0.567345240505959,0.248611252974639,7.34096659202526,0,0
"223","Salinas, CA",287560,0.920064897513004,0.904119633220649,0.956937589657763,0.897238267795673,0.838081435453046,1.02170180994216,0.787913829247133,0,1.31250137442355,0.64925132877907
"224","Salisbury, MD-DE",253758,0.502575021826037,0.399926307705646,0,0.575546817838196,1.07504805667883,0.301589835379147,0.874202166654046,0,0.50404095873022,0.822685808338376
"225","Salt Lake City, UT",818971,0.975316294165756,1.25705580213346,0.672006635844215,1.12100899844802,0.390058932459784,0.96140106494133,1.07288195818931,1.95331192103305,0.783445228084634,0.929485375034521
"226","San Angelo, TX",70531,1.32440931217285,0.385674822778081,0,0.578094386363118,0.671359405898591,0.0367819191638736,0.402946845997487,0.836590186452326,0,0.21657638729242
"227","San Antonio-New Braunfels, TX",1470912,0.615286834113575,0.723372915555163,0.454795875558603,0.813875271669945,0.672188905262284,0.794111448972721,0.822774389940273,0.864699756454181,0.47897001163988,0.350780570023147
"228","San Diego-Carlsbad, CA",2030322,1.08188668696904,1.30062594193302,1.49788063067008,1.29991866700214,1.02826697322828,1.10142967270791,1.55454454312891,0.891239567671458,1.379740061008,0.923314033745955
"229","San Francisco-Oakland-Hayward, CA",2991422,1.94203221978102,1.74906984882016,1.91273022396565,2.36595083788883,1.25333746389532,1.83246733064615,1.24774283869558,1.20102811221503,1.28481476359773,1.91461027866883
"230","San Jose-Sunnyvale-Santa Clara, CA",1203067,0.803414600217109,1.07269763115158,1.54195265464558,1.68151142496762,0.535166449824799,0.91268640070469,0.727068362834185,0.446862937266435,0.561205339094044,0.69833534164489
"231","San Luis Obispo-Paso Robles-Arroyo Grande, CA",179570,1.30516685500144,1.03708463909815,2.19294836346645,0.841247167613928,0.798955465108522,1.88895817467585,1.56949427122701,0,0.864079444319561,1.33743071897386
"232","Santa Cruz-Watsonville, CA",174238,2.49438759118877,1.25496435543082,0,1.83947840060248,1.61030427519547,1.72342563802577,1.2550533667596,0,0.493397240313653,1.13970281590458
"233","Santa Fe, NM",90767,6.56307583064455,1.24486929760942,1.30676087505022,1.8999434857185,1.76749499307435,3.42264587879431,1.89606758419318,0,2.56419313984923,1.41178189147939
"234","Santa Maria-Santa Barbara, CA",271171,1.1819447481192,0.731128904519782,0.54237860165227,0.861495267248624,1.48295966996425,1.19347063728518,1.73220394931755,0.822026791205855,1.16758751201301,1.69932023222372
"235","Santa Rosa, CA",308767,2.40214070104177,1.56544956198198,0.24585169134408,1.48721863103971,1.43743786911283,1.27920706729769,1.28350670080194,0.488368063273668,1.97614063016427,1.10762515214907
"236","Scranton--Wilkes-Barre--Hazleton, PA",305082,0.291518644193337,0.718448139650613,0.746463795122992,0.289205338168377,1.0331861849726,0.81633623711831,0.628803557622473,0.451287191732805,1.23711951288255,0.180807071939841
"237","Seattle-Tacoma-Bellevue, WA",2595522,1.44174083502697,1.24958257794384,1.54094435482976,1.72775451290279,0.817966524671995,1.33810192801584,1.15002495478836,1.04574530759931,0.550954071722885,0.921044840088831
"238","Sebastian-Vero Beach, FL",87068,0.98934542127558,0.3184309609121,0,1.95762981317168,1.63154029921786,0.655508819451896,0.17227423645437,0,0,0.789487197070652
"239","Sheboygan, WI",73622,1.2915972334053,0.618172424031486,0,1.33462323699412,1.04635535980287,1.07474802350776,0.600489913840191,0,0,0.438020691686833
"240","Shreveport-Bossier City, LA",214369,0.649715400243709,0.419724626440504,3.96164124810535,0.544104612799846,0.600025520707522,0.217833640730931,0.718121502206542,0.886923809350233,2.76808989664949,0.823417313086135
"241","Spartanburg, SC",192989,0.385482690170476,0.674939394753752,0.467094916822822,0.708287724642763,0.754388364183412,1.20983008694405,0.241348585168049,0,0.162972542143695,0
"242","Spokane-Spokane Valley, WA",386823,0.981845788118662,0.789766202968737,0.41701408527965,0.575414634710685,0.705237394794794,0.895330550828278,1.5449303043462,0.745745575679441,0.357756376734027,0.601114100299296
"243","Springfield, IL",115225,0.888362400303802,1.54812366199043,2.09994323510692,0.443775862633713,0.846433193398487,0.332093006926194,0.781058271361722,0,1.31021182982594,0.191489635483794
"244","Springfield, MA",338922,1.25924598073502,1.16377646897437,0,0.846070378087069,0.917515125580814,1.09458805358827,0.847865422837191,0.232130273595573,0.402132647202016,0.728638088653536
"245","Springfield, MO",249539,0.461758167535277,1.57224716176789,0.456306764761646,0.914747510389687,0.269057740949307,0.743330646308283,1.24014634609098,2.31203572043687,0.378120148783593,0.438702309993783
"246","Springfield, OH",78353,0.471166171810117,0.500730009700199,0,0.516117641086883,0.441978116757522,0.761529327946408,0.795970116583799,0,0,0.281602405123227
"247","St. Cloud, MN",26900,0.0831751336258603,1.75020216134006,0,0.323027897580292,0,0.771528785292838,0,0,0,7.57142462063032
"248","St. George, UT",100484,1.71450832251149,2.09279709896315,0,1.80601718129869,0.182867593488303,0.600261472649593,1.66557520681854,0,1.10594795894258,0.244917447328004
"249","St. Joseph, MO-KS",66865,0.209135113151092,0.273821270869441,0,0.314891301088486,0.507344205992428,0.611077279049098,0,0,0.501737856848191,1.42147038167919
"250","St. Louis, MO-IL",1751331,0.719579450713314,0.914607877505901,0.826258043178212,0.876681250825272,0.963262160637907,0.849902076699914,0.93309832905105,0.580248145128457,0.23825420700858,0.722968256866906
"251","State College, PA",106884,0.784990419942054,1.18440615058189,0,0.716047358273513,1.21664938574331,0.800968927417168,0.361916749767502,0,0.666994043271938,0.619299237920181
"252","Stockton-Lodi, CA",423578,0.258826340443192,0.342093135799026,1.08648174754414,0.98863649556435,0.420462687514081,0.137804547597636,0.738052221658199,2.18240835195363,0.633625009762627,0.366637037924311
"253","Sumter, SC",13348,0.796201880359926,0,0,0,1.16484140467523,0.437301278560918,0,0,0,0
"254","Syracuse, NY",407555,0.89621612097249,0.922870260801725,0.710113395746509,0.602726208450275,0.969361794549672,0.560158426637266,0.931717284348701,1.19040787694899,1.32736150089003,1.14940079566782
"255","Tampa-St. Petersburg-Clearwater, FL",1879244,0.969736413419055,0.911367398985478,0.270137391099573,0.910198409103478,1.04511887445726,0.988771385417173,0.906553772292878,1.32222795650293,0.946168350305855,0.968189235938284
"256","The Villages, FL",9885,0.509274148983833,4.18069422027063,0,0.574766186387563,0,1.18100100480144,0,0,0,0
"257","Toledo, OH",379916,0.649287140242986,0.815139819764492,0,0.774130272473255,1.27241515823233,0.607738639880126,0.827029096931179,1.22523970599568,0,0.435577731300213
"258","Topeka, KS",137729,0.548269605098257,0.357026494473808,0,0.463475664579267,0.831284986285986,0.904128730668662,0.607583221696062,0,0.654634362280563,0.0739391567117149
"259","Trenton, NJ",234872,1.01214673862534,1.18043644643443,1.51500516467289,0.633209946102376,1.51054193946678,2.00750946044845,0.998275711703193,1.56317312156667,0.99094025139095,0.679274395405648
"260","Tucson, AZ",608057,1.5748720078237,0.7682545707806,0.78806343477102,0.846988100913496,1.14602195836534,1.25647957624226,0.747831048603635,2.74945227583207,0.782775639062315,1.44309488565617
"261","Tulsa, OK",130972,0.606450950249025,0.858732672302328,2.46328435864352,0.734908027357004,1.21412772149118,0.742792030132538,0.747426560932881,3.30381540506042,0.688407721364411,0.453563629396834
"262","Tuscaloosa, AL",151383,0.569022460511564,0.35592468025728,1.37898538969636,0.792567580681156,0.588238918015363,0.445564588191715,0.245101546659667,0,0,0.599826034119867
"263","Tyler, TX",132910,0.601816617482877,0.873762300896227,0.749627883909219,0.98822049184514,1.22832881070539,0.331822392516002,1.11073191279691,0,0.567937544547793,0
"264","Urban Honolulu, HI",626019,1.27503543498774,0.90080177394281,0.932184103966116,0.754351242881768,0.9155744321331,0.481747948686235,1.44013727318294,1.42430071290541,0.800508823390232,1.02483257733249
"265","Utica-Rome, NY",153730,0.855056929707727,0.888136802225578,0,0.726117330734678,1.32861616503428,0.514701743229614,0.867867407352581,0.469120439766227,0.204591868443177,0.778357521942929
"266","Vallejo-Fairfield, CA",268097,0.957649369810049,0.528780368297582,0.920228088486713,0.962374947453062,1.15199289155136,0.858797624455183,1.18080373915396,1.17381479968159,0.594398048248331,0.614084897835818
"267","Virginia Beach-Norfolk-Newport News, VA-NC",1067760,0.725017081281685,0.516864612082514,0.57763539990031,1.13181054835119,1.33900608877936,0.763512349326579,1.04988081156838,2.03851886090737,0.646067637600722,0.591313683893724
"268","Visalia-Porterville, CA",242686,0.308848766170871,0.424638619157145,1.93541706900648,0.269917044944169,0.492155448672405,0.424919670837007,0.787219681994407,0.243135337187431,0.336957882337675,0.28324283755366
"269","Waco, TX",151578,0.28045501851309,1.27001728743526,0,0.297657314300439,0.573494497750759,0.256725798652888,0.994769580138117,0.951561377050259,0.318161334988236,0.123170059047955
"270","Warner Robins, GA",20303,0,0,0,0.54321616866402,2.367058627102,0,0.661019099415835,0,0,0.292587970592337
"271","Washington-Arlington-Alexandria, DC-VA-MD-WV",4045670,0.803841397322954,1.05136010301474,0.505441515822988,0.945792929836791,1.02019386750069,1.77288203269861,0.899376539012902,0.351657250828256,0.693978248777838,1.29759182833807
"272","Wausau, WI",86985,0.135039469406359,1.03438464615077,0,0.603217937597928,1.36497667606936,0.186401789140884,0.372104387026179,0,0,0.439022508826857
"273","Wenatchee, WA",71138,0.503227213480422,0.132363682251533,1.93410675927062,0.742291348287164,0.566282996025323,0.246159470306916,1.48705985210926,0,0.972675608798296,0.572609076147645
"274","Wichita Falls, TX",77158,0.376971204916708,0.311870901907225,0,0.255558313036827,0.833529062757917,0.470718753306985,0.439959596537515,10.7912823757959,0,0.945880191585566
"275","Wichita, KS",374090,0.758084568505954,0.697786291233653,0,0.649497187374642,0.345728599794619,0.634540610441514,1.34216626278666,0.613397841108769,0.723051694104678,1.07754682574274
"276","Wilmington, NC",180292,0.552241883759879,1.00391658448249,0,1.11964267980779,1.88943039865371,1.38496471433932,1.12533536749143,0.181820917797144,1.94220805703101,1.82630753283661
"277","Winston-Salem, NC",375278,0.8167953355949,0.708122824950043,0.176994196391962,1.06689744597564,1.10734904947166,0.53575104160757,0.902463172033349,0,0.251428870883209,0.427392936189379
"278","Worcester, MA-CT",612205,0.904532380326151,0.922836725738228,0.418486047952364,0.890927255142219,0.471002928490149,0.723566192775997,0.664103330377267,3.0520966734256,0.363048569372632,0.819236417787062
"279","Yakima, WA",140362,0.868745847538454,0.365236787554456,0.980240283274627,0.123814856512587,0.861007390274777,0.277240158363428,0.213726980516223,1.1210164658178,0,0.459497005790285
"280","York-Hanover, PA",283458,0.384797009993059,0.804629140788279,0,1.04227545219022,0.635787197389718,0.14643526959463,0.782605512653717,1.01768706764688,0.162738271533921,0.287409524225749
"281","Youngstown-Warren-Boardman, OH-PA",305103,0.439997855386995,0.584663372542542,0.622010347171591,0.927803262257545,0.840853746598634,0.497420655064058,0.468335844607652,0.322325807135454,0,1.0625161163699
"282","Yuba City, CA",99003,0.728831528325146,0.343449578868328,0,0.266684453675405,0.635333811369742,0.255488106626414,0.853219405099458,1.45688282587926,0.444760978051953,2.10008257166719
"283","Yuma, AZ",106858,0,0.479752250413806,0,0.284612069823359,0.310850187024512,0,0.790500297245519,0,0,1.05624153336005
